F, epochs, epsilon, B, weightcost, momentum, trRSME, vlRSME
6, 8, 0.01, 20, 0.001, 0.5, 1.0322744763, 1.14756561287
6, 9, 0.01, 20, 0.001, 0.5, 1.02936892327, 1.15554848275
6, 10, 0.01, 20, 0.001, 0.5, 1.02911740029, 1.1447145802
6, 11, 0.01, 20, 0.001, 0.5, 1.02518433648, 1.14843232943
6, 12, 0.01, 20, 0.001, 0.5, 1.0246447829, 1.13394734866
6, 13, 0.01, 20, 0.001, 0.5, 1.0194043469, 1.14292117127
6, 14, 0.01, 20, 0.001, 0.5, 1.01488042874, 1.14507391622
6, 15, 0.01, 20, 0.001, 0.5, 1.00583526635, 1.15047017859
6, 16, 0.01, 20, 0.001, 0.5, 1.00422716414, 1.14951997154
6, 17, 0.01, 20, 0.001, 0.5, 0.997251231971, 1.15525778678
6, 18, 0.01, 20, 0.001, 0.5, 0.992118625602, 1.1608540124
6, 19, 0.01, 20, 0.001, 0.5, 0.989633155774, 1.16377303204
6, 20, 0.01, 20, 0.001, 0.5, 0.986266129107, 1.16086538645
6, 21, 0.01, 20, 0.001, 0.5, 0.977623320053, 1.16571140051
6, 22, 0.01, 20, 0.001, 0.5, 0.976492191135, 1.17894752142
6, 23, 0.01, 20, 0.001, 0.5, 0.976943541428, 1.17261954013
6, 24, 0.01, 20, 0.001, 0.5, 0.96578394077, 1.17661809599
6, 25, 0.01, 20, 0.001, 0.5, 0.956987586747, 1.17916526176
6, 26, 0.01, 20, 0.001, 0.5, 0.96506658993, 1.18206717098
6, 27, 0.01, 20, 0.001, 0.5, 0.954210580803, 1.18921685654
6, 28, 0.01, 20, 0.001, 0.5, 0.956563068988, 1.18695315941
6, 29, 0.01, 20, 0.001, 0.5, 0.954272002341, 1.19747108931
6, 30, 0.01, 20, 0.001, 0.5, 0.950938886214, 1.19248558218
6, 31, 0.01, 20, 0.001, 0.5, 0.955072740328, 1.19393740126
6, 32, 0.01, 20, 0.001, 0.5, 0.947719082956, 1.20728579907
6, 33, 0.01, 20, 0.001, 0.5, 0.941623789794, 1.1958803113
6, 34, 0.01, 20, 0.001, 0.5, 0.943400693742, 1.21021252661
6, 35, 0.01, 20, 0.001, 0.5, 0.938730808782, 1.20774739489
6, 36, 0.01, 20, 0.001, 0.5, 0.933427157756, 1.19661851834
6, 37, 0.01, 20, 0.001, 0.5, 0.930416704076, 1.21606966989
6, 38, 0.01, 20, 0.001, 0.5, 0.931214882118, 1.19301167862
6, 39, 0.01, 20, 0.001, 0.5, 0.931115101878, 1.19467153019
6, 40, 0.01, 20, 0.001, 0.5, 0.92855921724, 1.18770473552
6, 41, 0.01, 20, 0.001, 0.5, 0.921610914092, 1.20485229389
6, 42, 0.01, 20, 0.001, 0.5, 0.918388307547, 1.19757293854
6, 43, 0.01, 20, 0.001, 0.5, 0.920063044914, 1.19993682304
6, 44, 0.01, 20, 0.001, 0.5, 0.913480948941, 1.20702923046
6, 45, 0.01, 20, 0.001, 0.5, 0.917353134808, 1.19947558422
6, 46, 0.01, 20, 0.001, 0.5, 0.912114659439, 1.19306520656
6, 47, 0.01, 20, 0.001, 0.5, 0.914719604155, 1.19399893941
6, 48, 0.01, 20, 0.001, 0.5, 0.914809525955, 1.19856247484
6, 49, 0.01, 20, 0.001, 0.5, 0.911849110764, 1.19269437383
6, 1, 0.01, 10, 0.0005, 0.3, 1.15473321633, 1.20059328652
6, 2, 0.01, 10, 0.0005, 0.3, 1.11058072068, 1.17057738474
6, 3, 0.01, 10, 0.0005, 0.3, 1.07467944788, 1.15479206186
6, 4, 0.01, 10, 0.0005, 0.3, 1.05988957646, 1.15642797688
6, 5, 0.01, 10, 0.0005, 0.3, 1.04724211765, 1.14983320652
6, 6, 0.01, 10, 0.0005, 0.3, 1.03887409862, 1.15081184676
6, 7, 0.01, 10, 0.0005, 0.3, 1.03304513868, 1.15716297993
6, 8, 0.01, 10, 0.0005, 0.3, 1.02986267391, 1.1659403055
6, 9, 0.01, 10, 0.0005, 0.3, 1.02790563437, 1.17221849013
6, 10, 0.01, 10, 0.0005, 0.3, 1.02289553241, 1.16610344291
6, 11, 0.01, 10, 0.0005, 0.3, 1.02271303488, 1.15790568817
6, 12, 0.01, 10, 0.0005, 0.3, 1.01467336986, 1.15024524995
6, 13, 0.01, 10, 0.0005, 0.3, 1.01091163893, 1.15443381076
6, 14, 0.01, 10, 0.0005, 0.3, 0.999707045577, 1.16406680367
6, 15, 0.01, 10, 0.0005, 0.3, 0.9927821146, 1.16201760428
6, 16, 0.01, 10, 0.0005, 0.3, 0.983340756138, 1.16457174043
6, 17, 0.01, 10, 0.0005, 0.3, 0.97757249004, 1.15679367453
6, 18, 0.01, 10, 0.0005, 0.3, 0.967148148756, 1.17499687106
6, 19, 0.01, 10, 0.0005, 0.3, 0.965476255748, 1.16938618258
6, 20, 0.01, 10, 0.0005, 0.3, 0.961527187106, 1.17995037572
6, 21, 0.01, 10, 0.0005, 0.3, 0.955533652341, 1.18238822317
6, 22, 0.01, 10, 0.0005, 0.3, 0.953253251822, 1.18518978921
6, 23, 0.01, 10, 0.0005, 0.3, 0.943591115581, 1.17449459341
6, 24, 0.01, 10, 0.0005, 0.3, 0.932373575153, 1.19971363332
6, 25, 0.01, 10, 0.0005, 0.3, 0.935331981116, 1.200298023
6, 26, 0.01, 10, 0.0005, 0.3, 0.938245796299, 1.19659624244
6, 27, 0.01, 10, 0.0005, 0.3, 0.924801737053, 1.19030067081
6, 28, 0.01, 10, 0.0005, 0.3, 0.92141704011, 1.21016839227
6, 29, 0.01, 10, 0.0005, 0.3, 0.919070763162, 1.2003335618
6, 30, 0.01, 10, 0.0005, 0.3, 0.906093359966, 1.19310160668
6, 31, 0.01, 10, 0.0005, 0.3, 0.902345299305, 1.20447865275
6, 32, 0.01, 10, 0.0005, 0.3, 0.89702791132, 1.19276531913
6, 33, 0.01, 10, 0.0005, 0.3, 0.897391556889, 1.21829333081
6, 34, 0.01, 10, 0.0005, 0.3, 0.888837451814, 1.20196860806
6, 35, 0.01, 10, 0.0005, 0.3, 0.883079088008, 1.20214475775
6, 36, 0.01, 10, 0.0005, 0.3, 0.88546073334, 1.19356693244
6, 37, 0.01, 10, 0.0005, 0.3, 0.882037940244, 1.21340793074
6, 38, 0.01, 10, 0.0005, 0.3, 0.875302980206, 1.19560924051
6, 39, 0.01, 10, 0.0005, 0.3, 0.865935975619, 1.21025162945
6, 40, 0.01, 10, 0.0005, 0.3, 0.870732803418, 1.20254616618
6, 41, 0.01, 10, 0.0005, 0.3, 0.86506072553, 1.20899521548
6, 42, 0.01, 10, 0.0005, 0.3, 0.861497675982, 1.2052340125
6, 43, 0.01, 10, 0.0005, 0.3, 0.861934253409, 1.20865818226
6, 44, 0.01, 10, 0.0005, 0.3, 0.855964453419, 1.1954069956
6, 45, 0.01, 10, 0.0005, 0.3, 0.865840868037, 1.20541329995
6, 46, 0.01, 10, 0.0005, 0.3, 0.859863035995, 1.21286951765
6, 47, 0.01, 10, 0.0005, 0.3, 0.859848449126, 1.21843164738
6, 48, 0.01, 10, 0.0005, 0.3, 0.859347684999, 1.22572970907
6, 49, 0.01, 10, 0.0005, 0.3, 0.857436711498, 1.21704776817
6, 1, 0.01, 10, 0.0005, 0.5, 1.16699315322, 1.21154268116
6, 2, 0.01, 10, 0.0005, 0.5, 1.12069738999, 1.17790955584
6, 3, 0.01, 10, 0.0005, 0.5, 1.0783409912, 1.15895668988
6, 4, 0.01, 10, 0.0005, 0.5, 1.0623390969, 1.15494130165
6, 5, 0.01, 10, 0.0005, 0.5, 1.05151479228, 1.149265921
6, 6, 0.01, 10, 0.0005, 0.5, 1.03961398288, 1.14503337686
6, 7, 0.01, 10, 0.0005, 0.5, 1.03591437341, 1.15320948023
6, 8, 0.01, 10, 0.0005, 0.5, 1.03646496577, 1.16142076232
6, 9, 0.01, 10, 0.0005, 0.5, 1.03321437727, 1.16904339268
6, 10, 0.01, 10, 0.0005, 0.5, 1.02613780618, 1.16245023
6, 11, 0.01, 10, 0.0005, 0.5, 1.02843737374, 1.15516524121
6, 12, 0.01, 10, 0.0005, 0.5, 1.02980211748, 1.15110686965
6, 13, 0.01, 10, 0.0005, 0.5, 1.02881779526, 1.15423628933
6, 14, 0.01, 10, 0.0005, 0.5, 1.02021918419, 1.16425197494
6, 15, 0.01, 10, 0.0005, 0.5, 1.01584081183, 1.16540967517
6, 16, 0.01, 10, 0.0005, 0.5, 1.00930198117, 1.15949890553
6, 17, 0.01, 10, 0.0005, 0.5, 1.00131031547, 1.16605153746
6, 18, 0.01, 10, 0.0005, 0.5, 0.998586929898, 1.16626230002
6, 19, 0.01, 10, 0.0005, 0.5, 0.98841999182, 1.18228390968
6, 20, 0.01, 10, 0.0005, 0.5, 0.99041587165, 1.18551132061
6, 21, 0.01, 10, 0.0005, 0.5, 0.990993905395, 1.18276053677
6, 22, 0.01, 10, 0.0005, 0.5, 0.982495725515, 1.1928651036
6, 23, 0.01, 10, 0.0005, 0.5, 0.985488480531, 1.18560403747
6, 24, 0.01, 10, 0.0005, 0.5, 0.984378598081, 1.2042292352
6, 25, 0.01, 10, 0.0005, 0.5, 0.982159933684, 1.20475255156
6, 26, 0.01, 10, 0.0005, 0.5, 0.979107119555, 1.21683357356
6, 27, 0.01, 10, 0.0005, 0.5, 0.979387729891, 1.21870313821
6, 28, 0.01, 10, 0.0005, 0.5, 0.982914183549, 1.21660328287
6, 29, 0.01, 10, 0.0005, 0.5, 0.978650690689, 1.22740950907
6, 30, 0.01, 10, 0.0005, 0.5, 0.978304065499, 1.22589670234
6, 31, 0.01, 10, 0.0005, 0.5, 0.969638363135, 1.21724193025
6, 32, 0.01, 10, 0.0005, 0.5, 0.972459732881, 1.22099685663
6, 33, 0.01, 10, 0.0005, 0.5, 0.969304049774, 1.2228896389
6, 34, 0.01, 10, 0.0005, 0.5, 0.966092123628, 1.23427048823
6, 35, 0.01, 10, 0.0005, 0.5, 0.961302683616, 1.22419435586
6, 36, 0.01, 10, 0.0005, 0.5, 0.962714715049, 1.22421086188
6, 37, 0.01, 10, 0.0005, 0.5, 0.964610818893, 1.229090714
6, 38, 0.01, 10, 0.0005, 0.5, 0.95986825594, 1.23810222308
6, 39, 0.01, 10, 0.0005, 0.5, 0.960856787428, 1.23255893827
6, 40, 0.01, 10, 0.0005, 0.5, 0.956181056191, 1.23407846368
6, 41, 0.01, 10, 0.0005, 0.5, 0.958227329177, 1.25302941178
6, 42, 0.01, 10, 0.0005, 0.5, 0.954068387504, 1.2378301557
6, 43, 0.01, 10, 0.0005, 0.5, 0.95843788346, 1.24782960141
6, 44, 0.01, 10, 0.0005, 0.5, 0.954735573151, 1.23545106159
6, 45, 0.01, 10, 0.0005, 0.5, 0.957938459973, 1.24802733439
6, 46, 0.01, 10, 0.0005, 0.5, 0.953543727486, 1.25939182072
6, 47, 0.01, 10, 0.0005, 0.5, 0.950145600427, 1.26047355653
6, 48, 0.01, 10, 0.0005, 0.5, 0.949957187138, 1.23505186938
6, 49, 0.01, 10, 0.0005, 0.5, 0.947564732024, 1.24348703399
6, 1, 0.01, 10, 0.001, 0.3, 1.166474091, 1.20892417305
6, 2, 0.01, 10, 0.001, 0.3, 1.12625372524, 1.18375744443
6, 3, 0.01, 10, 0.001, 0.3, 1.08026439429, 1.15736223265
6, 4, 0.01, 10, 0.001, 0.3, 1.06431018999, 1.1564414142
6, 5, 0.01, 10, 0.001, 0.3, 1.05507728195, 1.14541381798
6, 6, 0.01, 10, 0.001, 0.3, 1.04745204776, 1.1469456405
6, 7, 0.01, 10, 0.001, 0.3, 1.04146259726, 1.1627790338
6, 8, 0.01, 10, 0.001, 0.3, 1.03317056219, 1.16736893878
6, 9, 0.01, 10, 0.001, 0.3, 1.03073455661, 1.16802120599
6, 10, 0.01, 10, 0.001, 0.3, 1.02873250567, 1.17415028673
6, 11, 0.01, 10, 0.001, 0.3, 1.0316250845, 1.16873812752
6, 12, 0.01, 10, 0.001, 0.3, 1.029663666, 1.16180928045
6, 13, 0.01, 10, 0.001, 0.3, 1.02378001744, 1.15375702771
6, 14, 0.01, 10, 0.001, 0.3, 1.02165313833, 1.15456603535
6, 15, 0.01, 10, 0.001, 0.3, 1.01228127013, 1.15592690405
6, 16, 0.01, 10, 0.001, 0.3, 1.00547671615, 1.1552297648
6, 17, 0.01, 10, 0.001, 0.3, 0.997555038022, 1.16949514902
6, 18, 0.01, 10, 0.001, 0.3, 0.989869793548, 1.17759237731
6, 19, 0.01, 10, 0.001, 0.3, 0.985918988687, 1.19127576065
6, 20, 0.01, 10, 0.001, 0.3, 0.983414733577, 1.19129942381
6, 21, 0.01, 10, 0.001, 0.3, 0.988307697483, 1.21453395936
6, 22, 0.01, 10, 0.001, 0.3, 0.981176551726, 1.2007931543
6, 23, 0.01, 10, 0.001, 0.3, 0.980761227184, 1.21364150822
6, 24, 0.01, 10, 0.001, 0.3, 0.97880824844, 1.21049551574
6, 25, 0.01, 10, 0.001, 0.3, 0.978721439342, 1.21863955516
6, 26, 0.01, 10, 0.001, 0.3, 0.968693597418, 1.21764053823
6, 27, 0.01, 10, 0.001, 0.3, 0.959772144707, 1.21465317336
6, 28, 0.01, 10, 0.001, 0.3, 0.961113501425, 1.21879369243
6, 29, 0.01, 10, 0.001, 0.3, 0.955546329373, 1.21410198457
6, 30, 0.01, 10, 0.001, 0.3, 0.954617959969, 1.22447617564
6, 31, 0.01, 10, 0.001, 0.3, 0.95511433666, 1.22141933424
6, 32, 0.01, 10, 0.001, 0.3, 0.951056091371, 1.21445097155
6, 33, 0.01, 10, 0.001, 0.3, 0.950065867284, 1.22657760825
6, 34, 0.01, 10, 0.001, 0.3, 0.941215536431, 1.22042329593
6, 35, 0.01, 10, 0.001, 0.3, 0.932426049076, 1.22144561775
6, 36, 0.01, 10, 0.001, 0.3, 0.932586980735, 1.21144286795
6, 37, 0.01, 10, 0.001, 0.3, 0.935088351818, 1.21114687762
6, 38, 0.01, 10, 0.001, 0.3, 0.933663669611, 1.22388449835
6, 39, 0.01, 10, 0.001, 0.3, 0.928024944919, 1.21476907471
6, 40, 0.01, 10, 0.001, 0.3, 0.922092921573, 1.21191689295
6, 41, 0.01, 10, 0.001, 0.3, 0.922201313873, 1.21183920877
6, 42, 0.01, 10, 0.001, 0.3, 0.920283495137, 1.21210945491
6, 43, 0.01, 10, 0.001, 0.3, 0.921420667249, 1.21559129798
6, 44, 0.01, 10, 0.001, 0.3, 0.913993012047, 1.21050191581
6, 45, 0.01, 10, 0.001, 0.3, 0.912995222844, 1.21912428909
6, 46, 0.01, 10, 0.001, 0.3, 0.912602091774, 1.21016196984
6, 47, 0.01, 10, 0.001, 0.3, 0.908647334463, 1.20794384091
6, 48, 0.01, 10, 0.001, 0.3, 0.904645041815, 1.21214462936
6, 49, 0.01, 10, 0.001, 0.3, 0.908670554726, 1.2226328861
6, 1, 0.01, 10, 0.001, 0.5, 1.16184782133, 1.21249448378
6, 2, 0.01, 10, 0.001, 0.5, 1.12240275271, 1.17699188226
6, 3, 0.01, 10, 0.001, 0.5, 1.08068018037, 1.15143951004
6, 4, 0.01, 10, 0.001, 0.5, 1.06474355039, 1.15760205438
6, 5, 0.01, 10, 0.001, 0.5, 1.05622325538, 1.14848823298
6, 6, 0.01, 10, 0.001, 0.5, 1.04348004733, 1.14169681446
6, 7, 0.01, 10, 0.001, 0.5, 1.03714484826, 1.15324043311
6, 8, 0.01, 10, 0.001, 0.5, 1.03731960788, 1.17438461435
6, 9, 0.01, 10, 0.001, 0.5, 1.03733458337, 1.17683038408
6, 10, 0.01, 10, 0.001, 0.5, 1.03425849118, 1.17378413212
6, 11, 0.01, 10, 0.001, 0.5, 1.0265422523, 1.16406253682
6, 12, 0.01, 10, 0.001, 0.5, 1.02992141809, 1.15279338394
6, 13, 0.01, 10, 0.001, 0.5, 1.02502327886, 1.13921133189
6, 14, 0.01, 10, 0.001, 0.5, 1.02738845912, 1.14941145171
6, 15, 0.01, 10, 0.001, 0.5, 1.02792512238, 1.14191991768
6, 16, 0.01, 10, 0.001, 0.5, 1.02099688954, 1.13965853506
6, 17, 0.01, 10, 0.001, 0.5, 1.01616282865, 1.15113221224
6, 18, 0.01, 10, 0.001, 0.5, 1.00786245916, 1.14624160369
6, 19, 0.01, 10, 0.001, 0.5, 1.00381184441, 1.13711949481
6, 20, 0.01, 10, 0.001, 0.5, 1.00215295814, 1.14309072032
6, 21, 0.01, 10, 0.001, 0.5, 1.00525274531, 1.14654394989
6, 22, 0.01, 10, 0.001, 0.5, 1.00151791043, 1.14241161237
6, 23, 0.01, 10, 0.001, 0.5, 1.00460292912, 1.14551746364
6, 24, 0.01, 10, 0.001, 0.5, 1.00129664992, 1.16491869272
6, 25, 0.01, 10, 0.001, 0.5, 0.997134508085, 1.16854089038
6, 26, 0.01, 10, 0.001, 0.5, 1.00156553832, 1.16442777284
6, 27, 0.01, 10, 0.001, 0.5, 0.99600887284, 1.17789559079
6, 28, 0.01, 10, 0.001, 0.5, 0.98966518875, 1.16314018946
6, 29, 0.01, 10, 0.001, 0.5, 0.988961727636, 1.17321029449
6, 30, 0.01, 10, 0.001, 0.5, 0.979585167635, 1.18305633611
6, 31, 0.01, 10, 0.001, 0.5, 0.976322664954, 1.17045555088
6, 32, 0.01, 10, 0.001, 0.5, 0.983440806013, 1.18050797223
6, 33, 0.01, 10, 0.001, 0.5, 0.976911322075, 1.17896311707
6, 34, 0.01, 10, 0.001, 0.5, 0.970265060902, 1.17690474287
6, 35, 0.01, 10, 0.001, 0.5, 0.975309906443, 1.18766244621
6, 36, 0.01, 10, 0.001, 0.5, 0.977867087794, 1.18772784918
6, 37, 0.01, 10, 0.001, 0.5, 0.971513460678, 1.17686869101
6, 38, 0.01, 10, 0.001, 0.5, 0.971643980609, 1.19841660597
6, 39, 0.01, 10, 0.001, 0.5, 0.968470714935, 1.19359801776
6, 40, 0.01, 10, 0.001, 0.5, 0.968300295967, 1.2062592899
6, 41, 0.01, 10, 0.001, 0.5, 0.960987263703, 1.19763085545
6, 42, 0.01, 10, 0.001, 0.5, 0.967430287839, 1.19919293359
6, 43, 0.01, 10, 0.001, 0.5, 0.968111109883, 1.20819331556
6, 44, 0.01, 10, 0.001, 0.5, 0.962864456907, 1.20091421265
6, 45, 0.01, 10, 0.001, 0.5, 0.960669874677, 1.21101352713
6, 46, 0.01, 10, 0.001, 0.5, 0.95422734024, 1.19855809142
6, 47, 0.01, 10, 0.001, 0.5, 0.964263546496, 1.19108029987
6, 48, 0.01, 10, 0.001, 0.5, 0.961600870285, 1.19652045701
6, 49, 0.01, 10, 0.001, 0.5, 0.954776417287, 1.20285232287
6, 1, 0.02, 20, 0.0005, 0.3, 1.14440335788, 1.19676553103
6, 2, 0.02, 20, 0.0005, 0.3, 1.07005578981, 1.15078249455
6, 3, 0.02, 20, 0.0005, 0.3, 1.05672610709, 1.1552157799
6, 4, 0.02, 20, 0.0005, 0.3, 1.03850159763, 1.14578772188
6, 5, 0.02, 20, 0.0005, 0.3, 1.033481683, 1.15669653946
6, 6, 0.02, 20, 0.0005, 0.3, 1.03110321801, 1.17098788622
6, 7, 0.02, 20, 0.0005, 0.3, 1.02932734838, 1.17330734633
6, 8, 0.02, 20, 0.0005, 0.3, 1.02361401512, 1.16161624395
6, 9, 0.02, 20, 0.0005, 0.3, 1.02242516322, 1.15289580804
6, 10, 0.02, 20, 0.0005, 0.3, 1.02561540796, 1.15848604857
6, 11, 0.02, 20, 0.0005, 0.3, 1.02413386702, 1.15823286374
6, 12, 0.02, 20, 0.0005, 0.3, 1.02203514364, 1.15903831
6, 13, 0.02, 20, 0.0005, 0.3, 1.01806399869, 1.16204036719
6, 14, 0.02, 20, 0.0005, 0.3, 1.01751383764, 1.16601826766
6, 15, 0.02, 20, 0.0005, 0.3, 1.01843585762, 1.17607308881
6, 16, 0.02, 20, 0.0005, 0.3, 1.01816888126, 1.18452549167
6, 17, 0.02, 20, 0.0005, 0.3, 1.01454277946, 1.1849864012
6, 18, 0.02, 20, 0.0005, 0.3, 1.00921345739, 1.18034204662
6, 19, 0.02, 20, 0.0005, 0.3, 1.01060875251, 1.18098756509
6, 20, 0.02, 20, 0.0005, 0.3, 1.0167990997, 1.18525542444
6, 21, 0.02, 20, 0.0005, 0.3, 1.01783784558, 1.18238796323
6, 22, 0.02, 20, 0.0005, 0.3, 1.01267486745, 1.17334651417
6, 23, 0.02, 20, 0.0005, 0.3, 1.00473824508, 1.17143515963
6, 24, 0.02, 20, 0.0005, 0.3, 0.998934399583, 1.16699299868
6, 25, 0.02, 20, 0.0005, 0.3, 0.996363076241, 1.16226329739
6, 26, 0.02, 20, 0.0005, 0.3, 0.996659353832, 1.16315221014
6, 27, 0.02, 20, 0.0005, 0.3, 0.995426317078, 1.17373624868
6, 28, 0.02, 20, 0.0005, 0.3, 0.999559071704, 1.16786737573
6, 29, 0.02, 20, 0.0005, 0.3, 0.994740485135, 1.17119225416
6, 30, 0.02, 20, 0.0005, 0.3, 0.994599457244, 1.15925182855
6, 31, 0.02, 20, 0.0005, 0.3, 0.988904960317, 1.16527249814
6, 32, 0.02, 20, 0.0005, 0.3, 0.991825695227, 1.1697338762
6, 33, 0.02, 20, 0.0005, 0.3, 0.990333427782, 1.17020918353
6, 34, 0.02, 20, 0.0005, 0.3, 0.981626397461, 1.17281721277
6, 35, 0.02, 20, 0.0005, 0.3, 0.982318261885, 1.1759173018
6, 36, 0.02, 20, 0.0005, 0.3, 0.978194883517, 1.17408072999
6, 37, 0.02, 20, 0.0005, 0.3, 0.976442732498, 1.1763609722
6, 38, 0.02, 20, 0.0005, 0.3, 0.975296952401, 1.17554315128
6, 39, 0.02, 20, 0.0005, 0.3, 0.97807077012, 1.18041322917
6, 40, 0.02, 20, 0.0005, 0.3, 0.973226418065, 1.18481097732
6, 41, 0.02, 20, 0.0005, 0.3, 0.979528456459, 1.18539700671
6, 42, 0.02, 20, 0.0005, 0.3, 0.97555139553, 1.18920231514
6, 43, 0.02, 20, 0.0005, 0.3, 0.974343991717, 1.20298283377
6, 44, 0.02, 20, 0.0005, 0.3, 0.975701896628, 1.20921005456
6, 45, 0.02, 20, 0.0005, 0.3, 0.973288176195, 1.20531176083
6, 46, 0.02, 20, 0.0005, 0.3, 0.973191845359, 1.20021116231
6, 47, 0.02, 20, 0.0005, 0.3, 0.968905455061, 1.2027034428
6, 48, 0.02, 20, 0.0005, 0.3, 0.966304507745, 1.20784282099
6, 49, 0.02, 20, 0.0005, 0.3, 0.977349006118, 1.2023694387
6, 1, 0.02, 20, 0.0005, 0.5, 1.13848930047, 1.19115412487
6, 2, 0.02, 20, 0.0005, 0.5, 1.08174251442, 1.1713262697
6, 3, 0.02, 20, 0.0005, 0.5, 1.05794923892, 1.16008621803
6, 4, 0.02, 20, 0.0005, 0.5, 1.04273799343, 1.15084269759
6, 5, 0.02, 20, 0.0005, 0.5, 1.0399908636, 1.15599139559
6, 6, 0.02, 20, 0.0005, 0.5, 1.03645940023, 1.17000940422
6, 7, 0.02, 20, 0.0005, 0.5, 1.03255894416, 1.16359764483
6, 8, 0.02, 20, 0.0005, 0.5, 1.03126155429, 1.15717007147
6, 9, 0.02, 20, 0.0005, 0.5, 1.02581658253, 1.15324332959
6, 10, 0.02, 20, 0.0005, 0.5, 1.01957519097, 1.1524144592
6, 11, 0.02, 20, 0.0005, 0.5, 1.0127428805, 1.15847546447
6, 12, 0.02, 20, 0.0005, 0.5, 1.00473739739, 1.15869224516
6, 13, 0.02, 20, 0.0005, 0.5, 1.00183549573, 1.15655746281
6, 14, 0.02, 20, 0.0005, 0.5, 0.995908129296, 1.16618303681
6, 15, 0.02, 20, 0.0005, 0.5, 0.984440711588, 1.17328132806
6, 16, 0.02, 20, 0.0005, 0.5, 0.980398196425, 1.18117546713
6, 17, 0.02, 20, 0.0005, 0.5, 0.978607162023, 1.18157792525
6, 18, 0.02, 20, 0.0005, 0.5, 0.973130231498, 1.19010240052
6, 19, 0.02, 20, 0.0005, 0.5, 0.97027020199, 1.19648598006
6, 20, 0.02, 20, 0.0005, 0.5, 0.971388577242, 1.21392321802
6, 21, 0.02, 20, 0.0005, 0.5, 0.955123597224, 1.20606205315
6, 22, 0.02, 20, 0.0005, 0.5, 0.961330650636, 1.20932756497
6, 23, 0.02, 20, 0.0005, 0.5, 0.958411925541, 1.22110339188
6, 24, 0.02, 20, 0.0005, 0.5, 0.952736322476, 1.2475742116
6, 25, 0.02, 20, 0.0005, 0.5, 0.951201384757, 1.23659566196
6, 26, 0.02, 20, 0.0005, 0.5, 0.951239275025, 1.26201537782
6, 27, 0.02, 20, 0.0005, 0.5, 0.9435020129, 1.25831210052
6, 28, 0.02, 20, 0.0005, 0.5, 0.945629505221, 1.2521686293
6, 29, 0.02, 20, 0.0005, 0.5, 0.934140047251, 1.24938759159
6, 30, 0.02, 20, 0.0005, 0.5, 0.93681739806, 1.25255572232
6, 31, 0.02, 20, 0.0005, 0.5, 0.933603540956, 1.2604915676
6, 32, 0.02, 20, 0.0005, 0.5, 0.930215435622, 1.26229493893
6, 33, 0.02, 20, 0.0005, 0.5, 0.929266471123, 1.2690155285
6, 34, 0.02, 20, 0.0005, 0.5, 0.928104699316, 1.271953338
6, 35, 0.02, 20, 0.0005, 0.5, 0.930829003813, 1.27454196099
6, 36, 0.02, 20, 0.0005, 0.5, 0.926790130141, 1.27055190708
6, 37, 0.02, 20, 0.0005, 0.5, 0.923632492278, 1.28715685837
6, 38, 0.02, 20, 0.0005, 0.5, 0.929190515913, 1.2856981797
6, 39, 0.02, 20, 0.0005, 0.5, 0.928593191555, 1.28923896162
6, 40, 0.02, 20, 0.0005, 0.5, 0.933702663768, 1.28305921901
6, 41, 0.02, 20, 0.0005, 0.5, 0.926694886177, 1.29371130231
6, 42, 0.02, 20, 0.0005, 0.5, 0.929448065683, 1.2896827026
6, 43, 0.02, 20, 0.0005, 0.5, 0.925562431543, 1.30994956231
6, 44, 0.02, 20, 0.0005, 0.5, 0.922648405781, 1.29611016872
6, 45, 0.02, 20, 0.0005, 0.5, 0.927958276761, 1.29536553056
6, 46, 0.02, 20, 0.0005, 0.5, 0.924124614417, 1.30308225438
6, 47, 0.02, 20, 0.0005, 0.5, 0.920799139884, 1.30057296447
6, 48, 0.02, 20, 0.0005, 0.5, 0.920121801093, 1.29729186138
6, 49, 0.02, 20, 0.0005, 0.5, 0.922724390625, 1.30497837101
6, 1, 0.02, 20, 0.001, 0.3, 1.14108653958, 1.19145847601
6, 2, 0.02, 20, 0.001, 0.3, 1.08332444944, 1.15064953086
6, 3, 0.02, 20, 0.001, 0.3, 1.06496564029, 1.14665579962
6, 4, 0.02, 20, 0.001, 0.3, 1.04593799801, 1.15571107559
6, 5, 0.02, 20, 0.001, 0.3, 1.03978822079, 1.1551810463
6, 6, 0.02, 20, 0.001, 0.3, 1.03394167781, 1.16421488107
6, 7, 0.02, 20, 0.001, 0.3, 1.03904474994, 1.16148568079
6, 8, 0.02, 20, 0.001, 0.3, 1.03024609616, 1.15658141766
6, 9, 0.02, 20, 0.001, 0.3, 1.02676309533, 1.15073932218
6, 10, 0.02, 20, 0.001, 0.3, 1.02491937692, 1.15648421207
6, 11, 0.02, 20, 0.001, 0.3, 1.01705585861, 1.15758143727
6, 12, 0.02, 20, 0.001, 0.3, 1.01413531681, 1.15552524253
6, 13, 0.02, 20, 0.001, 0.3, 1.00839509337, 1.15133273644
6, 14, 0.02, 20, 0.001, 0.3, 1.00998963918, 1.16361122399
6, 15, 0.02, 20, 0.001, 0.3, 1.00785233246, 1.16915692469
6, 16, 0.02, 20, 0.001, 0.3, 1.00503268289, 1.19085804338
6, 17, 0.02, 20, 0.001, 0.3, 1.01402222442, 1.19322148977
